-74.8366	17.7926	-12.6000	0.9000	Qalaba`r to Sand Shallow Cottages
-74.8366	17.7926	-86.4000	37.7000	Qalaba`r to Scimitar Lake Cottages
-0.8668	18.9927	91.3000	5.4000	Samsur to Tharesun
-24.9031	29.8116	-8.8000	28.0000	Uziz to Drytree Settlement Portal
-24.9031	29.8116	-28.8000	21.1000	Uziz to Thasali Cottages Portal
-82.8998	48.1680	73.6000	-42.3000	Kara to Brazenn Domain Portal
-82.8998	48.1680	32.9000	-22.2000	Kara to Direvale Villas Portal
-49.3916	26.0387	-47.1000	16.9000	Khayyaban to Al-Mar Oasis
-49.3916	26.0387	-56.9000	20.6000	Khayyaban to Avatania Cottages
-49.3916	26.0387	30.4000	-18.3000	Khayyaban to Rethux Vale
-49.3916	26.0387	-43.9000	35.2000	Khayyaban to Sonpay
-27.1844	59.8904	-35.9000	40.8000	Sawato to Kuyiza Portal
-27.1844	59.8904	-12.7000	72.8000	Sawato to South Siege Villas Portal
-27.1844	59.8904	-18.2000	63.3000	Sawato to Village Quan Portal
69.5977	-20.1610	42.5000	4.7000	Stonehold to Durglen
69.5977	-20.1610	35.3000	-15.1000	Stonehold to East Morntide Settlement
69.5977	-20.1610	64.0000	-16.7000	Stonehold to Ice`s Edge Cottages
69.5977	-20.1610	83.1000	-28.0000	Stonehold to Northfire Estates
69.5977	-20.1610	54.4000	-19.9000	Stonehold to Regina Cottages
69.5977	-20.1610	81.6000	-20.7000	Stonehold to Thyrinn Cant Cottages
12.7365	-1.6995	25.7000	-0.8000	Zaikhal to Bright Blade Cottages
-10.3200	45.6152	-4.7000	44.6000	Yanshi to Jenshi Cottages Portal
5.7014	4.3379	23.2000	-42.3000	Al-Jalima to Mirthless Dale
5.7014	4.3379	15.3000	-17.5000	Al-Jalima to Nidal-Taraq Villas
32.9058	59.3604	-84.7000	12.8000	Arwic to Artifice Cottages Portal
32.9058	59.3604	64.9000	37.6000	Arwic to Baron's Domain Portal
32.9058	59.3604	72.1000	55.2000	Arwic to Broken Haft Vale Portal
26.1635	46.2987	59.3000	40.9000	Cragstone to Colier View Hill
26.1635	46.2987	92.9000	-2.4000	Cragstone to Far Horizon Cottages
66.2972	14.3387	28.8000	-36.8000	Crater to Adept's Domain Portal
66.2972	14.3387	58.5000	-0.7000	Crater to Mountain Retreat Cottages Portal
66.2972	14.3387	75.3000	27.2000	Crater to Patron's Honor Cottages Portal
66.2972	14.3387	80.8000	-35.1000	Crater to Sweet Maple Cottages Portal
66.2972	14.3387	62.6000	3.2000	Crater to Windrune Cottages Portal
-41.4841	82.1274	64.8000	72.1000	Hebian-To to Arrowdale Cottages
-82.8998	48.1680	28.1000	-22.4000	Kara to Harmonious Blade Cottages Portal
-82.8998	48.1680	23.3000	-49.6000	Kara to Peril's Edge Cottages Portal
-49.3916	26.0387	-39.9000	33.0000	Khayyaban to Ardent Realm
-49.3916	26.0387	-40.0000	36.1000	Khayyaban to Shield of Ispar Villas
45.4003	-42.2603	30.6000	-45.4000	Plateau to Hero`s Vale
45.4003	-42.2603	45.6000	-36.0000	Plateau to Rytheran Dale
45.4003	-42.2603	37.6000	-49.0000	Plateau to Wilomine Villas
45.4003	-42.2603	31.1000	-28.8000	Plateau to Wolfenvale
-74.8366	17.7926	30.5000	-40.7000	Qalaba'r to Axefall Glen Portal
-24.9031	29.8116	8.9000	32.0000	Uziz to Demonsbane Cottages Portal
-10.3200	45.6152	27.9000	-3.8000	Yanshi to Blazing Wand Villas Portal
12.7365	-1.6995	36.0000	-24.0000	Zaikhal to Deepvale Cottages
12.7365	-1.6995	17.6000	-12.7000	Zaikhal to Gharu`n Victory Villas
-39.8074	-54.5890	-8.0792	74.0250	Town of Dryreach Portal
85.8295	-27.5910	68.6583	-21.8250	Stonehold Portal
5.7014	4.3379	34.4000	0.7000	Al-Jalima to Reviled Maw Cottages
5.7014	4.3379	36.0000	4.1000	Al-Jalima to Tusker Notch
5.7014	4.3379	13.6000	16.2000	Al-Jalima to Unified Heart Villas
32.9058	59.3604	57.8000	2.4000	Arwic to Defiant Prey Cottages Portal
32.9058	59.3604	50.4000	69.7000	Arwic to Hand-on-Sword Cottages Portal
32.9058	59.3604	53.7000	70.4000	Arwic to Jeweled Thorn Estates Portal
32.9058	59.3604	51.9000	67.2000	Arwic to Secluded Valley Cottages Portal
66.2972	14.3387	55.2000	4.8000	Crater to North Pass Hollow Cottages Portal
66.2972	14.3387	62.5000	8.3000	Crater to Shaky Ledge Cottages Portal
66.2972	14.3387	59.0000	7.9000	Crater to Stonerune Cottages Portal
27.8986	29.5387	38.7000	-9.6000	Glenden Wood to Amarand Villas
27.8986	29.5387	37.8000	0.7000	Glenden Wood to Lanadryll Cottages
-41.4841	82.1274	39.5000	-22.5000	Hebian-To to Majestic Saddle Cottages
-49.3916	26.0387	39.3000	-29.6000	Khayyaban to Rending Talon Cottages
-49.3916	26.0387	35.7000	-32.7000	Khayyaban to Stone Scythe Stronghold
-60.7630	80.3012	29.5000	-33.5000	Mayoi to Shield of Valor Cottages
-60.7630	80.3012	60.8000	19.3000	Mayoi to Songview
45.4003	-42.2603	39.2000	-32.6000	Plateau to Two Hills Cottages
45.4003	-42.2603	42.4000	-29.5000	Plateau to Tyrrin Cottages
-74.8366	17.7926	-61.7000	14.5000	Qalaba`r to Ebbing Tide Villas
-74.8366	17.7926	-60.1000	32.1000	Qalaba'r to Gredaline Villas
-74.8366	17.7926	31.2000	-11.9000	Qalaba`r to Sanam Batal Villas
8.6607	60.9054	65.0000	65.7000	Rithwic to Isparian Flame Estates
-0.8668	18.9927	39.3000	4.0000	Samsur to Charnhold
-0.8668	18.9927	35.3000	-8.7000	Samsur to Darasa Villas
-0.8668	18.9927	1.6000	21.7000	Samsur to Stone Face Oasis Villas
-27.1844	59.8904	61.5000	65.6000	Sawato to Explorer's Villas Portal
-30.4920	94.5223	42.5000	-26.3000	Tou-Tou to Dame Tolani Villas Portal
-24.9031	29.8116	32.8000	-34.3000	Uziz to Hopevale Portal
-24.9031	29.8116	32.1000	-15.1000	Uziz to Morntide Ascent Cottages Portal
-10.3200	45.6152	38.4000	-26.3000	Yanshi to Firesong Cottages Portal
-38.1450	-60.2994	2.3281	-0.8270	Precarious Sojourn Exit Portal
2.3295	-0.8104	-38.1254	-60.3001	Precarious Sojourn Portal
-49.3916	26.0387	-56.9000	35.3000	Khayyaban to Erevana Villas
11.0046	14.6800	-88.3000	-64.5000	Sylsfear to Direlands Midland Portal
-90.2208	-64.5000	-78.6667	-73.4292	Direlands Desert Edge Portal
-88.4792	-66.8000	-84.2042	-34.4375	South Direlands Portal
-80.0788	-42.4256	-84.2042	-34.4375	South Direlands Portal
-80.1606	-42.3376	24.4479	-53.8454	North Direlands Portal
-77.9653	-48.6681	-84.2042	-34.4375	South Direlands Portal
-78.0631	-48.5823	-5.6358	39.9621	Desert Ridge Border
-21.5358	-74.6607	-52.9888	61.0648	Ridge Tower
5.5042	-87.5208	-48.0167	-65.0125	Obsidian Rim Portal
-88.1767	-64.6028	-38.8754	82.6263	Hebian-To Portal
-9.4142	-71.8581	23.6000	62.5000	Beachside
-43.7875	-83.0000	25.9510	48.3557	Cragstone Portal
-49.3916	26.0387	-43.9000	11.8000	Khayyaban to Desert Vanguard Cottages
46.7941	30.4924	70.5007	-8.1001	Access to Crystal Mines
70.4742	-8.0895	41.6000	33.7000	Holtburg Portal
70.4805	-8.3141	70.5007	-8.1001	Access to Crystal Mines
-98.0069	-94.6988	-48.0167	-65.0125	Obsidian Rim Portal
19.7253	17.8429	20.7671	18.4746	South Zabool
19.4921	17.4658	19.5596	16.9987	Base of Mt. Alphus
19.5413	16.8900	20.2525	15.7833	Mt. Alphus Valley
20.2404	15.0347	19.5596	16.9987	Base of Mt. Alphus
17.2571	15.9675	16.3350	14.7312	North Gemm
16.3446	14.7408	17.2625	15.9796	South Bellig
15.6550	14.1667	14.6250	13.2371	North Dalt
14.6342	13.2458	15.6642	14.1804	South Gemm
14.0538	12.6663	12.7229	11.8254	North Syliph
12.7308	11.8450	14.0663	12.6792	South Dalt
11.5646	12.2679	11.2083	12.1775	Mt. Syliph Plain
11.2304	12.1796	11.6104	12.2767	Base of Mt. Syliph
-65.7383	84.8856	-72.5104	81.2996	Vesayen Isles Portal
-53.1	61	-94.8	-9.7	Drunken Madman to Ulgrim's Island
27.1853	47.3202	28.5458	47.9504	River Bridge Portal
28.5117	47.9567	27.1375	47.3583	River Bridge Portal
-69.3428	94.5064	-84.2000	-34.4000	Jungle Shadows to South Direlands Portal
-69.3428	94.5064	24.4000	-53.8000	Jungle Shadows to North Direlands Portal
22.8865	-28.8386	65.0000	49.3000	Desert March to Bandit Castle Portal
6.4700	-3.6352	65.0000	49.3000	Desert March to Bandit Castle Portal
22.8865	-28.8386	-48.0000	-65.0000	Desert March to Obsidian Rim Portal
6.4700	-3.6352	-48.0000	-65.0000	Desert March to Obsidian Rim Portal
6.4700	-3.6352	24.4000	-53.8000	Desert March to North Direlands Portal
22.8865	-28.8386	24.4000	-53.8000	Desert March to North Direlands Portal
22.8865	-28.8386	-62.4000	-52.3000	Desert March to Black Hill Portal
6.4700	-3.6352	-62.4000	-52.3000	Desert March to Black Hill Portal
6.4700	-3.6352	56.8000	12.9000	Desert March to Southern Mt. Esper Portal
22.8865	-28.8386	56.8000	12.9000	Desert March to Southern Mt. Esper Portal
22.8865	-28.8386	-84.2000	-34.4000	Desert March to South Direlands Portal
6.4700	-3.6352	-84.2000	-34.4000	Desert March to South Direlands Portal
20.9946	69.3033	-38.6000	82.1000	Hebian-To Portal
20.9946	69.0966	25.9510	48.3557	Cragstone Portal
29.9240	27.4348	26.0000	48.2000	Effigy Foundry to Cragstone
25.7276	49.2056	26.0000	48.2000	Effigy Foundry to Cragstone
17.6517	63.3296	26.0000	48.2000	Effigy Foundry to Cragstone
13.7799	0.5685	26.0000	48.2000	Effigy Foundry to Cragstone
7.4436	4.7874	26.0000	48.2000	Effigy Foundry to Cragstone
-25.0584	28.3265	26.0000	48.2000	Effigy Foundry to Cragstone
-28.1	95.8	26	48.2	Effigy Foundry to Cragstone
-39.4075	83.1403	26.0000	48.2000	Effigy Foundry to Cragstone
-47.5561	24.7086	26.0000	48.2000	Effigy Foundry to Cragstone
-54.4202	73.1965	26.0000	48.2000	Effigy Foundry to Cragstone
7.4055	0.6324	-88.3000	-64.5000	Carved Caves to Direland Midlands
7.4055	0.6324	-75.0000	19.6000	Carved Caves to Qalaba'r
-74.2737	84.6266	26.0000	48.2000	Effigy Foundry to Cragstone
42.7042	33.5790	-51.0000	81.7000	Mannikin Foundry to Nanto
10.5447	58.2680	-51.0000	81.7000	Mannikin Foundry to Nanto
0.6637	51.4119	-51.0000	81.7000	Mannikin Foundry to Nanto
-2.8844	19.3773	-51.0000	81.7000	Mannikin Foundry to Nanto
-12.8	46.3	-51	81.7	Mannikin Foundry to Nanto
-21.5425	-1.7003	-51.0000	81.7000	Mannikin Foundry to Nanto
-31.2166	13.8161	-51.0000	81.7000	Mannikin Foundry to Nanto
-33.3708	72.8506	-51.0000	81.7000	Mannikin Foundry to Nanto
-52.5316	82.1155	-51.0000	81.7000	Mannikin Foundry to Nanto
68.8502	-21.5960	-49.3000	62.9000	Mammet Foundry to Baishi
44.2467	-43.3805	-49.3000	62.9000	Mammet Foundry to Baishi
30.9241	56.3987	-49.3000	62.9000	Mammet Foundry to Baishi
-14.9287	5.8100	-49.3000	62.9000	Mammet Foundry to Baishi
-28.6369	59.3004	-49.3000	62.9000	Mammet Foundry to Baishi
-49.4286	62.5013	-49.3000	62.9000	Mammet Foundry to Baishi
-61.9080	81.9676	-49.3000	62.9000	Mammet Foundry to Baishi
-74.1221	92.3140	-49.3000	62.9000	Mammet Foundry to Baishi
-74.3365	19.1596	-49.3000	62.9000	Mammet Foundry to Baishi
1.5969	-72.0539	1.7000	-71.2000	Colossus Foundry to Fort Tethana
-59.9914	-87.9205	1.7000	-71.2000	Colossus Foundry to Fort Tethana
-61.9945	-51.3226	1.7000	-71.2000	Colossus Foundry to Fort Tethana
-83.3293	47.1258	1.7000	-71.2000	Colossus Foundry to Fort Tethana
-74.0803	19.1649	28.9000	26.3000	Atrium Residential Halls to Glenden Wood
29.6840	27.0287	28.9000	26.3000	Atrium Residential Halls to Glenden Wood
-49.2456	62.4021	28.9000	26.3000	Atrium Residential Halls to Glenden Wood
-49.2456	62.4021	-75.0000	19.6000	Atrium Residential Halls to Qalaba'r
29.6840	27.0287	-75.0000	19.6000	Atrium Residential Halls to Qalaba'r
-74.0803	19.1649	-75.0000	19.6000	Atrium Residential Halls to Qalaba'r
-74.0803	19.1649	-49.3000	62.9000	Atrium Residential Halls to Baishi
29.6840	27.0287	-49.3000	62.9000	Atrium Residential Halls to Baishi
-49.2456	62.4021	-49.3000	62.9000	Atrium Residential Halls to Baishi
0.6280	51.6089	-24.3000	28.9000	Haven Residential Halls to Uziz
-24.9253	28.3350	-24.3000	28.9000	Haven Residential Halls to Uziz
-28.2	95.6	-24.3	28.9	Haven Residential Halls to Uziz
-28.2	95.6	1.9	51.9	Haven Residential Halls to Lytelthorpe
-24.9253	28.3350	1.9000	51.9000	Haven Residential Halls to Lytelthorpe
0.6280	51.6089	1.9000	51.9000	Haven Residential Halls to Lytelthorpe
0.6280	51.6089	-30.4000	94.7000	Haven Residential Halls to Tou-Tou
-24.9253	28.3350	-30.4000	94.7000	Haven Residential Halls to Tou-Tou
-28.2	95.6	-30.4	94.7	Haven Residential Halls to Tou-Tou
44.0138	-43.1145	-62.7000	81.5000	Oriel Residential Halls to Mayoi
-47.4050	25.1119	-62.7000	81.5000	Oriel Residential Halls to Mayoi
-61.7966	81.6037	-62.7000	81.5000	Oriel Residential Halls to Mayoi
-61.7966	81.6037	44.5000	-43.1000	Oriel Residential Halls to Plateau
-47.4050	25.1119	44.5000	-43.1000	Oriel Residential Halls to Plateau
44.0138	-43.1145	44.5000	-43.1000	Oriel Residential Halls to Plateau
44.0138	-43.1145	-47.6000	26.7000	Oriel Residential Halls to Khayyaban
-47.4050	25.1119	-47.6000	26.7000	Oriel Residential Halls to Khayyaban
-61.7966	81.6037	-47.6000	26.7000	Oriel Residential Halls to Khayyaban
25.4802	48.7193	26.0000	48.2000	Sanctum Residential Halls to Cragstone
13.3938	0.5827	26.0000	48.2000	Sanctum Residential Halls to Cragstone
-39.6050	83.4859	26.0000	48.2000	Sanctum Residential Halls to Cragstone
-39.6050	83.4859	14.3000	1.3000	Sanctum Residential Halls to Zaikhal
13.3938	0.5827	14.3000	1.3000	Sanctum Residential Halls to Zaikhal
25.4802	48.7193	14.3000	1.3000	Sanctum Residential Halls to Zaikhal
25.4802	48.7193	-38.6000	82.1000	Sanctum Residential Halls to Hebian-to
13.3938	0.5827	-38.6000	82.1000	Sanctum Residential Halls to Hebian-to
-39.6050	83.4859	-38.6000	82.1000	Sanctum Residential Halls to Hebian-to
-3.2121	19.0830	-53.9000	74.3000	Victory Residential Halls to Lin
-48.0308	24.5154	-53.9000	74.3000	Victory Residential Halls to Lin
-54.3458	73.2370	-53.9000	74.3000	Victory Residential Halls to Lin
-54.3458	73.2370	-47.6000	26.7000	Victory Residential Halls to Khayyaban
-48.0308	24.5154	-47.6000	26.7000	Victory Residential Halls to Khayyaban
-3.2121	19.0830	-47.6000	26.7000	Victory Residential Halls to Khayyaban
-3.2121	19.0830	-2.7000	18.9000	Victory Residential Halls to Samsur
-48.0308	24.5154	-2.7000	18.9000	Victory Residential Halls to Samsur
-54.3458	73.2370	-2.7000	18.9000	Victory Residential Halls to Samsur
7.4055	0.6324	-76.5000	-74.9000	Carved Caves to Hall of the Lost Light
-75.7091	28.2207	-77.7917	27.9958	Linvak Tukal Portal
-75.7502	83.1501	68.7000	-21.8000	Stonehold Portal
-75.7502	83.1501	16.9000	63.5000	Eastham Portal
-75.7502	83.1501	-3.2000	19.0000	Samsur Portal
-75.7502	83.1501	44.5000	-43.1000	Plateau Portal
-75.7502	83.1501	-41.9000	16.1000	Xarabydun Portal
-75.7502	83.1501	29.7000	26.5000	Glenden Wood Portal
-75.7502	83.1501	33.3000	56.6000	Arwic Portal
-75.7502	83.1501	-73.0000	92.0000	Freehold Portal
-75.7502	83.1501	-47.4000	25.5000	Khayyaban Portal
-75.7502	83.1501	-29.1000	58.9000	Sawato Portal
-75.7502	83.1501	10.8000	59.3000	Rithwic Portal
-75.7502	83.1501	1.1000	51.7000	Lytelthorpe Portal
-75.7502	83.1501	-53.9000	74.3000	Lin Portal
-75.7502	83.1501	-83.5000	47.6000	Kara Portal
-75.7502	83.1501	-7.2000	5.0000	Al-Jalima Portal
-75.7502	83.1501	-28.1000	95.4000	Tou-Tou Portal
-75.7502	83.1501	-24.8000	28.4000	Uziz Portal
-75.7502	83.1501	-74.6000	84.2000	Kryst Portal
-75.7502	83.1501	-31.3000	13.2000	Al-Arquas Portal
-18.6164	-84.4051	66.5000	-26.7000	Stonehold Valley Portal
-18.6164	-84.4051	17.0000	-58.3000	Direlands North Landbridge Portal
-18.6164	-84.4051	-83.3000	-19.2000	Direlands South Landbridge Portal
-18.6164	-84.4051	-72.5104	81.2996	Vesayen Isles Portal
-18.6164	-84.4051	-86.2000	39.6000	South Shore Heights
-18.6164	-84.4051	34.5000	42.1000	Obsidian Span Portal
-18.6164	-84.4051	-64.0000	-65.3000	Obsidian Plains Portal
-18.6164	-84.4051	-70.9000	-36.3000	Direlands Southeast Shore Portal
-18.6164	-84.4051	-59.7000	-90.0000	Darktide Festival Stone Portal
-18.6164	-84.4051	-0.4000	-80.1000	Slaughterhouse Portal
-18.6164	-84.4051	22.5000	51.9000	Isle of Tears Portal
-18.6164	-84.4051	-62.4000	-52.3000	Black Hill Portal
-18.6164	-84.4051	-21.5000	-74.6000	Walled Portals Portal
-18.6164	-84.4051	-48.0000	-65.0000	Obsidian Rim Portal
-83.3432	89.8207	-91.1566	87.4248	Portalling Device
-53.1	61	-21.5	-74.6	Drunken Madman to Walled Fort
-49.3916	26.0387	-39.9000	23.2000	Khayyaban to Sands-of-the-Skull Cottages
76.6167	-58.6014	95.8750	-56.7708	Fiun Outpost Portal
87.6041	-69.6826	90.6000	-51.3000	Plains of Ruin Portal
75.2986	-73.8008	72.1000	-60.9000	Viamontian Garrison to Sanamar Portal
95.6287	-56.2094	87.3000	-70.9000	Fiun Outpost to Silyun Portal
-75.0167	19.4833	87.3097	-70.8170	Qalaba'r to Silyun
76.5950	-58.7155	87.3000	-70.9000	Sanamar to Silyun Portal
71.7208	-60.9630	79.2001	-67.9994	Beacon Tower
75.8998	-61.3377	82.1000	-74.2000	Cataracts of Sabella
79.2003	-68.0388	71.7337	-60.9634	Beacon Tower Exit
89.0011	-67.6114	88.8128	-67.8844	Karlun's Fort Portal
88.9	-67.5	89.2	-67.8	Karlun's Fort Exit Portal
80.2010	-67.8019	71.7337	-60.9634	Beacon Tower Exit
80.4014	-68.0006	71.7337	-60.9634	Beacon Tower Exit
80.1988	-68.1985	71.7337	-60.9634	Beacon Tower Exit
90.6234	-51.1226	87.3000	-70.9000	Silyun Portal
-75.9935	-67.1002	66.6000	49.9000	Portal to Bandit Castle
66.5903	49.8944	-75.9766	-67.0757	Keep Out!
-41.8234	16.0618	-41.9000	16.1000	Xarabydun Surface Portal
21.7137	19.4442	21.8000	19.5000	Base of Mount Zabool
20.7550	18.4625	19.7163	17.8342	Mount Alphus
26.2523	63.8506	-65.2000	60.3000	High Mountain Valley Portal
26.2523	63.8506	33.3000	66.6000	Merchant Cellar to Arwic
-60.3026	-90.6910	-87.6172	-4.4171	Gatekeepers Portal
70.1559	65.6331	79.0250	58.6167	Vissidal Island Portal
70.4408	50.5426	79.6870	54.4000	Temple of N'cthail
80.1660	54.4015	70.3000	50.4000	Temple Exit
85.1279	57.5341	79.0250	58.6167	Vissidal Island
75.7998	70.2254	84.7013	58.2086	Dark Isle Portal
5.7014	4.3379	20.0000	10.4000	Al-Jalima to Alfreth Ridge Cottages
5.7014	4.3379	-12.1000	-27.0000	Al-Jalima to Al-Arqis Cottages
5.7014	4.3379	1.7000	-5.1000	Al-Jalima to Bay of Sands
2.2363	50.3644	-0.2000	57.9000	Lytelthorpe to East Lytelthorpe Settlement
2.2363	50.3644	-4.4000	48.0000	Lytelthorpe to North Yanshi Plains Settlement
2.2363	50.3644	-2.3000	53.9000	Lytelthorpe to South Lytelthorpe
-60.5	78	-70.9	-36.3	Direlands Southeast Shore Portal
40.1	60.3	32.8	34.7	Portal to Hilltop
12.7365	-1.6995	31.3000	-25.5000	Zaikhal to Nalib Cavana Settlement
-61.8714	40.0171	-65.1975	60.3179	Hidden Valley to High Mountain Valley
-11.7	58	-61.4	-46.6	Halls of Metos (Imuth Maer Doquin)
67.4	30.5	67.4	30.5	Portal to Bur
16.2035	69.3341	21.2550	69.1875	Asheron's Castle
-82.6	88.8	-62.3	96	Statue of Transport
-58.9000	-88.7125	40.9000	33.6000	Holtburg Casino VIP Portal
-58.9000	-88.7125	-34.2000	73.6042	Shoushi Casino VIP Portal
-58.9000	-88.7125	-21.5000	-0.8000	Yaraq Casino VIP Portal
17.5995	63.5184	58.5000	-10.3000	Patriarch's Valley Portal
-14.6	-62.2	-14.6	-62	Resonant Portal
-10.6	17.1	-10.6	17.1	Resonant Portal
-98.0069	-94.6988	-48.0167	-65.0125	Portal To The Obsidian Rim
-87.5146	-67.1854	-87.5242	-67.1758	Tree Portal
-89.5	-57.4	32.8	34.7	Portal to Hilltop
17.0872	62.9956	57.1000	47.8000	Lightning Ziggurat
17.0872	62.9956	57.1000	47.8000	Frost Ziggurat
17.0872	62.9956	57.1000	47.7000	Acid Ziggurat
17.0872	62.9956	57.1000	47.8000	Fire Ziggurat
-100.5167	8.6583	41.8852	-82.1874	Facility Hub (N W) Abandoned Tumerok Site
-100.4822	8.5822	45.0151	-76.2730	Facility Hub (N W) An Olthoi Soldier Nest
-100.5167	8.5750	52.5770	-73.1107	Facility Hub (N W) Ancient Empyrean Grotto
-100.5167	8.6164	43.7000	25.0000	Facility Hub (W)(R 1 (35) C) to Banderling Camp
-100.5161	8.8969	-29.1000	50.6000	Facility Hub (E)(L 2 (25) C L) to Banderling Conquest Dungeo
-100.6417	8.5333	17.6836	15.9261	Facility Hub (W)(L 2 (40) L) to Bellig Tower Base
-100.5588	8.5333	-21.7449	47.9670	Facility Hub (W)(R 2 (45) R) to Blackmire Temple
-100.6834	8.4926	-24.5135	76.7466	Facility Hub (W)(L 2 (40) C) to Castle of Baron Nuvillus
-100.5582	8.9500	17.3503	32.7574	Facility Hub (E)(L 2 (25) R) to Catacombs of the Forgotten
-100.5166	8.7833	57.1380	37.6562	Facility Hub (E)(L 1 (15) C) to Colier
-100.4750	8.6167	46.7995	-67.8365	Facility Hub (N W) Crumbling Empyrean Mansion
-100.6416	8.9500	24.2935	43.2204	Facility Hub (E)(R 2 (20) L) to Dangerous Cave
-100.6417	8.4500	-6.6000	70.7000	Facility Hub (W)(L 2 (40) R) to Dryreach
-100.5065	8.9083	16.9192	63.4794	Facility Hub (E)(L 2 (25) C C)to Eastham
-100.6417	8.8250	29.8697	26.3378	Facility Hub (E)(R 1 (10) L) to Glendon Wood
-100.5586	8.7415	-27.7431	71.6298	Facility Hub (E)(L 1 (15) L) to Green Mire Grave
-100.5583	8.8667	77.4291	-59.7960	Facility Hub (E)(L 2 (25) L) to Fledgemaster's Camp
-100.6833	8.7833	-8.8107	53.6439	Facility Hub (E)(R 1 (10) C) to Folthid Estate
-100.5583	8.8250	18.7324	1.7671	Facility Hub (E)(L 1 (15) R) to Halls of the Helm
-100.6416	8.5750	6.5000	43.9000	Facility Hub (W)(L 1 (30) R)to Haunted Mansion
-100.6417	8.8667	35.7672	33.4803	Facility Hub (E)(R 2 (20) R) to Hunter's Leap
-100.6833	8.6167	41.0762	57.0314	Facility Hub (W)(L 1 (30) C) to Mite Maze
-100.6417	8.7417	-27.5396	70.5806	Facility Hub (E)(R 1 (10) R) to Mosswart Camp
-100.5161	8.9202	-25.2763	19.4089	Facility Hub (E)(L 2 (25) C R) to Mosswart Maze
-100.6417	8.6583	-29.8000	93.9000	Facility Hub (W)(L 1 (30) L) to Mountain Sewer
-100.5583	8.6583	32.3063	66.3226	Facility Hub (W)(R 1 (35) R) to Skeleton Fort
-100.5583	8.5750	16.4813	3.8575	Facility Hub (W)(R 1 (35) L) to Suntik Village
-100.4822	8.6513	43.7454	-68.4172	Facility Hub (N W) The Dark Lair
-100.6833	8.9083	13.5652	50.6744	Facility Hub (E)(R 2 (20) C) to Trothyr's Rest
-100.4333	8.7000	-9.1000	73.0000	Facility Hub (N N) to Tumerok Camps
-100.5514	8.8180	-3.1971	94.9594	Facility Hub (N E) Tusker Abode
-100.4819	8.7487	2.0342	97.8982	Facility Hub (N E) Tusker Burrow
-100.5518	8.7529	-0.4000	97.3000	Facility Hub (N E) Tusker Cave
-100.5583	8.7833	1.0638	96.8570	Facility Hub (N E) Tusker Cavern
-100.5167	8.8250	-0.4594	95.8909	Facility Hub (N E) Tusker Habitat
-100.5167	8.7417	-0.2000	98.0000	Facility Hub (N E) Tusker Lodge
-100.4816	8.8135	-2.2804	95.5689	Facility Hub (N E) Tusker Quarters
-52.7529	67.3471	-52.3000	67.9000	South Osteth Peak Portal
47.0693	-90.2562	-96.6833	-101.6583	Town Network Portal(Ahurenga)
-31.1662	13.9001	-99.1000	8.7000	Town Network Portal(Al-Arqas)
7.4436	4.7874	-99.1000	8.7000	Town Network Portal(Al-Jalima)
33.4926	56.7764	-99.1000	8.7000	Town Network Portal(Arwic)
-59.7936	-87.9094	-99.1000	8.7000	Town Network Portal(Ayan Baqur)
-49.4286	62.5013	-99.1000	8.7000	Town Network Portal(Baishi)
39.3426	-75.4054	-96.6833	-101.6583	Town Network Portal(Bluespire)
-87.6795	-67.0722	-96.6833	-101.6583	Town Network Portal(Candeth Keep)
25.5783	49.1934	-99.1000	8.7000	Town Network Portal(Cragstone)
23.3705	-28.6336	-96.6833	-101.6583	Town Network Portal(Danby's Outpost)
-7.8991	72.9718	-99.1000	8.7000	Town Network Portal(Dryreach)
17.7282	63.3658	-99.1000	8.7000	Town Network Portal(Eastham)
90.3616	-43.1853	-96.6833	-101.6583	Town Network Portal(Eastwatch)
95.7149	-56.8052	-96.6833	-101.6583	Town Network Portal(Fiun Outpost)
1.5529	-71.7711	-99.1000	8.7000	Town Network Portal(Fort Tethana)
-73.9567	92.1884	-99.1000	8.7000	Town Network Portal(MacNiall's Freehold)
29.7450	27.4601	-99.1000	8.7000	Town Network Portal(Glenden Wood)
43.1133	-66.6620	-96.6833	-101.6583	Town Network Portal(Greenspire)
-39.1659	83.1346	-99.1000	8.7000	Town Network Portal(Hebian-to)
42.2817	33.3100	-99.1000	8.7000	Town Network Portal(Holtburg)
-83.3	7.1	-99.1	8.7	Town Network Portal(Kara)
-47.5561	24.7086	-99.1000	8.7000	Town Network Portal(Khayyaban)
-74.3150	84.4070	-99.1000	8.7000	Town Network Portal(Kryst)
-54.5300	73.2067	-99.1000	8.7000	Town Network Portal(Lin)
-77.5997	28.1153	-96.6833	-101.6583	Town Network Portal(Linvak Tukal)
0.6637	51.4119	-99.1000	8.7000	Town Network Portal(Lytelthorpe)
-61.7997	82.0934	-99.1000	8.7000	Town Network Portal(Mayoi)
-52.6792	82.2716	-99.1000	8.7000	Town Network Portal(Nanto)
69.9	17.6	-96.68392	-101.65892	Town Network Portal(Neydisa Castle)
2.3140	95.4556	-96.6833	-101.6583	Town Network Portal(Oolutanga's Refuge)
44.2628	-43.4640	-99.1000	8.7000	Town Network Portal(Plateau Village)
-74.3365	19.1596	-99.1000	8.7000	Town Network Portal(Qalaba'r)
